asset_id,dataset_version,collection_id,source_group_id,source_split,dataset_role,source_name,publisher,creator,source_url,license_id,license_url,accessed_on,original_filename,source_media_path,evaluation_image_path,media_type,frame_number,timestamp_seconds,width,height,scene_type,location,viewpoint,lighting,weather,target_classes,annotation_type,annotation_source_path,canonical_annotation_path,image_sha256,qc_status,notes
traffic_urban_intersection_2_f000039,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000039.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000039.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000039.PNG,image,39,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000039.txt,data/evaluation/derived/annotations/instances_held_out_test.json,7242bd1f1f11c6c9f3a3bac59d5c434d12708513fca358b31c96a827220a33e7,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000054,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000054.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000054.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000054.PNG,image,54,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000054.txt,data/evaluation/derived/annotations/instances_held_out_test.json,05e6db2a5d49b34452e926b15db98af4028c44426afd5c7559eac1471ec06301,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000070,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000070.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000070.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000070.PNG,image,70,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000070.txt,data/evaluation/derived/annotations/instances_held_out_test.json,a33077b1db238c7dc41ef90480a3d928023d125c60d517bdea0d24833d0a94e5,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000085,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000085.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000085.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000085.PNG,image,85,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000085.txt,data/evaluation/derived/annotations/instances_held_out_test.json,d320a28271cca12ecb828a26e8e1fb53e55d15bdc8bea89cb64a7100cd502969,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000100,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000100.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000100.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000100.PNG,image,100,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000100.txt,data/evaluation/derived/annotations/instances_held_out_test.json,38de9b28a56fefa5fa7596e76a535d67330af6b978fa5eccd811f77a2b6ed7c1,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000116,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000116.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000116.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000116.PNG,image,116,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000116.txt,data/evaluation/derived/annotations/instances_held_out_test.json,5a488f7616d43972af9aac7b3888e01b9c432ff25289ae4608c9f220d59ff151,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000131,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000131.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000131.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000131.PNG,image,131,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000131.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e24292cca680b3636f881af710c957116019dc3e43b25f83ebbe9ed520658fad,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000146,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000146.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000146.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000146.PNG,image,146,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000146.txt,data/evaluation/derived/annotations/instances_held_out_test.json,bf624c53a508542b490778631aa530add5ec1bfa0cf9a7e8a92b8b283002f452,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000162,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000162.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000162.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000162.PNG,image,162,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000162.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e45f706500ef2b94e93917d2b95c2fa016e0beda4ed22cfa4a525306ea54e399,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000177,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000177.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000177.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000177.PNG,image,177,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000177.txt,data/evaluation/derived/annotations/instances_held_out_test.json,052d3b521dab518e4fde5c685c687d735c4e4b9cd2270528414420c03f7ebe56,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000193,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000193.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000193.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000193.PNG,image,193,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000193.txt,data/evaluation/derived/annotations/instances_held_out_test.json,54757e11af874b231585db2274a65f9d1bc735d08cd2db7447dee11bfe57e8b2,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000208,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000208.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000208.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000208.PNG,image,208,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000208.txt,data/evaluation/derived/annotations/instances_held_out_test.json,eac550897fee46b61d3ce970e35533cdd7381f5bb428fe6597172ef946c71883,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000223,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000223.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000223.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000223.PNG,image,223,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000223.txt,data/evaluation/derived/annotations/instances_held_out_test.json,13f3cecf0c074d8e18b635e1543aaa296ec6a50b7504863fbf76e1ccb8c5758c,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000239,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000239.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000239.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000239.PNG,image,239,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000239.txt,data/evaluation/derived/annotations/instances_held_out_test.json,8b686ef9fe89ff2ee72ce94f87113e6dbd57e0cde0a7bc3f0542961b2df1756e,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000254,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000254.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000254.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000254.PNG,image,254,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000254.txt,data/evaluation/derived/annotations/instances_held_out_test.json,6328b18ccefbcbdf6f176e96b96a46a769d86ed46cb2d30702522bd5a5771823,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000269,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000269.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000269.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000269.PNG,image,269,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000269.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e9a0b0c9d65c9abfddc478c5f2593ae6ad7768d46c380d538051fae7fce5d06c,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000285,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000285.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000285.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000285.PNG,image,285,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000285.txt,data/evaluation/derived/annotations/instances_held_out_test.json,c96e1a54568edddc354d30a526efb48befd3b86333e4fbc7fa0dcee5c40dccb3,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000300,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000300.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000300.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000300.PNG,image,300,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000300.txt,data/evaluation/derived/annotations/instances_held_out_test.json,591bb2bc674db8bd3d247d514c9360541d53848b039847f3394db012db9560d9,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000316,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000316.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000316.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000316.PNG,image,316,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000316.txt,data/evaluation/derived/annotations/instances_held_out_test.json,a9e991d845e0bb8940c98261675a85fcb8c14e7c6f69ff99000fa5c34c0e46f0,pending,Grouped with Urban intersection 4 because the location is shared
traffic_urban_intersection_2_f000331,1.0-draft,traffic_uav,traffic_urban_intersection,unpublished,held_out_test,Traffic Images Captured from UAVs,Zenodo,Sergio Bemposta Rosende et al.,https://zenodo.org/records/5776219,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,2026-07-29,frame_000331.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000331.PNG,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000331.PNG,image,331,,1280,720,urban_intersection,not_recorded,low_oblique,daylight,clear,car_or_van,bounding_box,data/evaluation/raw/traffic_uav/Urban_intersection_2/Urban_intersection_2/obj_train_data/frame_000331.txt,data/evaluation/derived/annotations/instances_held_out_test.json,82a47c455e7a33491a8a82a55d16ba62cb6472fe6e705c12a186d8c31fa40809,pending,Grouped with Urban intersection 4 because the location is shared
